table_id,table_name,reg_id,reg_name,ind_id,ind_name,reg_date,val
Table10,Социальные индикаторы,9,Калужская область,73,Среднедушевой денежный доход населения (руб.),2005-04-01T00:00:00,4200.0000
Table10,Социальные индикаторы,9,Калужская область,73,Среднедушевой денежный доход населения (руб.),2005-07-01T00:00:00,5063.4000
Table10,Социальные индикаторы,9,Калужская область,73,Среднедушевой денежный доход населения (руб.),2005-10-01T00:00:00,5332.5000
Table10,Социальные индикаторы,9,Калужская область,73,Среднедушевой денежный доход населения (руб.),2006-04-01T00:00:00,5036.0000
Table10,Социальные индикаторы,80,Камчатский край,73,Среднедушевой денежный доход населения (руб.),2001-01-01T00:00:00,3041.0000
Table10,Социальные индикаторы,80,Камчатский край,73,Среднедушевой денежный доход населения (руб.),2001-04-01T00:00:00,2823.0000
Table10,Социальные индикаторы,80,Камчатский край,73,Среднедушевой денежный доход населения (руб.),2001-07-01T00:00:00,3393.0000
Table10,Социальные индикаторы,80,Камчатский край,73,Среднедушевой денежный доход населения (руб.),2001-10-01T00:00:00,3718.0000
Table10,Социальные индикаторы,80,Камчатский край,73,Среднедушевой денежный доход населения (руб.),2002-01-01T00:00:00,5664.0000
Table10,Социальные индикаторы,80,Камчатский край,73,Среднедушевой денежный доход населения (руб.),2002-04-01T00:00:00,4256.0000
Table10,Социальные индикаторы,80,Камчатский край,73,Среднедушевой денежный доход населения (руб.),2002-07-01T00:00:00,4644.0000
Table10,Социальные индикаторы,80,Камчатский край,73,Среднедушевой денежный доход населения (руб.),2002-10-01T00:00:00,4600.4000
Table10,Социальные индикаторы,80,Камчатский край,73,Среднедушевой денежный доход населения (руб.),2003-01-01T00:00:00,5374.2000
Table10,Социальные индикаторы,80,Камчатский край,73,Среднедушевой денежный доход населения (руб.),2003-04-01T00:00:00,5686.0000
Table10,Социальные индикаторы,80,Камчатский край,73,Среднедушевой денежный доход населения (руб.),2003-07-01T00:00:00,6266.9000
Table10,Социальные индикаторы,80,Камчатский край,73,Среднедушевой денежный доход населения (руб.),2003-10-01T00:00:00,6441.0000
Table10,Социальные индикаторы,80,Камчатский край,73,Среднедушевой денежный доход населения (руб.),2004-01-01T00:00:00,6645.2000
Table10,Социальные индикаторы,80,Камчатский край,73,Среднедушевой денежный доход населения (руб.),2004-04-01T00:00:00,7303.7000
Table10,Социальные индикаторы,80,Камчатский край,73,Среднедушевой денежный доход населения (руб.),2004-07-01T00:00:00,7939.3000
Table10,Социальные индикаторы,80,Камчатский край,73,Среднедушевой денежный доход населения (руб.),2004-10-01T00:00:00,7964.1000
Table10,Социальные индикаторы,80,Камчатский край,73,Среднедушевой денежный доход населения (руб.),2005-01-01T00:00:00,8009.5000
Table10,Социальные индикаторы,80,Камчатский край,73,Среднедушевой денежный доход населения (руб.),2005-04-01T00:00:00,8126.2000
Table10,Социальные индикаторы,80,Камчатский край,73,Среднедушевой денежный доход населения (руб.),2005-07-01T00:00:00,8987.3000
Table10,Социальные индикаторы,80,Камчатский край,73,Среднедушевой денежный доход населения (руб.),2005-10-01T00:00:00,9198.4000
Table10,Социальные индикаторы,80,Камчатский край,73,Среднедушевой денежный доход населения (руб.),2006-01-01T00:00:00,9593.6000
Table10,Социальные индикаторы,80,Камчатский край,73,Среднедушевой денежный доход населения (руб.),2006-04-01T00:00:00,9936.3000
Table10,Социальные индикаторы,65,Карачаево-Черкесская Респ.,73,Среднедушевой денежный доход населения (руб.),2001-01-01T00:00:00,1021.0000
Table10,Социальные индикаторы,65,Карачаево-Черкесская Респ.,73,Среднедушевой денежный доход населения (руб.),2001-04-01T00:00:00,1159.7000
Table10,Социальные индикаторы,65,Карачаево-Черкесская Респ.,73,Среднедушевой денежный доход населения (руб.),2001-07-01T00:00:00,1242.0000
Table10,Социальные индикаторы,65,Карачаево-Черкесская Респ.,73,Среднедушевой денежный доход населения (руб.),2001-10-01T00:00:00,1310.5000
Table10,Социальные индикаторы,65,Карачаево-Черкесская Респ.,73,Среднедушевой денежный доход населения (руб.),2002-01-01T00:00:00,1353.9000
Table10,Социальные индикаторы,65,Карачаево-Черкесская Респ.,73,Среднедушевой денежный доход населения (руб.),2002-04-01T00:00:00,1581.3000
Table10,Социальные индикаторы,65,Карачаево-Черкесская Респ.,73,Среднедушевой денежный доход населения (руб.),2002-07-01T00:00:00,1895.9000
Table10,Социальные индикаторы,65,Карачаево-Черкесская Респ.,73,Среднедушевой денежный доход населения (руб.),2002-10-01T00:00:00,1818.2000
Table10,Социальные индикаторы,65,Карачаево-Черкесская Респ.,73,Среднедушевой денежный доход населения (руб.),2003-01-01T00:00:00,2021.5000
Table10,Социальные индикаторы,65,Карачаево-Черкесская Респ.,73,Среднедушевой денежный доход населения (руб.),2003-04-01T00:00:00,2226.7000
Table10,Социальные индикаторы,65,Карачаево-Черкесская Респ.,73,Среднедушевой денежный доход населения (руб.),2003-07-01T00:00:00,2361.2000
Table10,Социальные индикаторы,65,Карачаево-Черкесская Респ.,73,Среднедушевой денежный доход населения (руб.),2003-10-01T00:00:00,2462.2000
Table10,Социальные индикаторы,65,Карачаево-Черкесская Респ.,73,Среднедушевой денежный доход населения (руб.),2004-01-01T00:00:00,2575.0000
Table10,Социальные индикаторы,65,Карачаево-Черкесская Респ.,73,Среднедушевой денежный доход населения (руб.),2004-04-01T00:00:00,2827.4000
Table10,Социальные индикаторы,65,Карачаево-Черкесская Респ.,73,Среднедушевой денежный доход населения (руб.),2004-07-01T00:00:00,3069.0000
Table10,Социальные индикаторы,65,Карачаево-Черкесская Респ.,73,Среднедушевой денежный доход населения (руб.),2004-10-01T00:00:00,3314.3000
Table10,Социальные индикаторы,65,Карачаево-Черкесская Респ.,73,Среднедушевой денежный доход населения (руб.),2005-01-01T00:00:00,3351.6000
Table10,Социальные индикаторы,65,Карачаево-Черкесская Респ.,73,Среднедушевой денежный доход населения (руб.),2005-04-01T00:00:00,3095.2000
Table10,Социальные индикаторы,65,Карачаево-Черкесская Респ.,73,Среднедушевой денежный доход населения (руб.),2005-07-01T00:00:00,3578.5000
Table10,Социальные индикаторы,65,Карачаево-Черкесская Респ.,73,Среднедушевой денежный доход населения (руб.),2005-10-01T00:00:00,3856.7889
Table10,Социальные индикаторы,65,Карачаево-Черкесская Респ.,73,Среднедушевой денежный доход населения (руб.),2006-01-01T00:00:00,4202.6000
Table10,Социальные индикаторы,65,Карачаево-Черкесская Респ.,73,Среднедушевой денежный доход населения (руб.),2006-04-01T00:00:00,4150.1000
Table10,Социальные индикаторы,90,Кемеровская область,73,Среднедушевой денежный доход населения (руб.),2001-01-01T00:00:00,2087.0000
Table10,Социальные индикаторы,90,Кемеровская область,73,Среднедушевой денежный доход населения (руб.),2001-04-01T00:00:00,2351.0000
Table10,Социальные индикаторы,90,Кемеровская область,73,Среднедушевой денежный доход населения (руб.),2001-07-01T00:00:00,2587.0000
Table10,Социальные индикаторы,90,Кемеровская область,73,Среднедушевой денежный доход населения (руб.),2001-10-01T00:00:00,2760.0000
Table10,Социальные индикаторы,90,Кемеровская область,73,Среднедушевой денежный доход населения (руб.),2002-01-01T00:00:00,2902.0000
Table10,Социальные индикаторы,90,Кемеровская область,73,Среднедушевой денежный доход населения (руб.),2002-04-01T00:00:00,3090.0000
Table10,Социальные индикаторы,90,Кемеровская область,73,Среднедушевой денежный доход населения (руб.),2002-07-01T00:00:00,3387.0000
Table10,Социальные индикаторы,90,Кемеровская область,73,Среднедушевой денежный доход населения (руб.),2002-10-01T00:00:00,3505.0000
Table10,Социальные индикаторы,90,Кемеровская область,73,Среднедушевой денежный доход населения (руб.),2003-01-01T00:00:00,3900.0000
Table10,Социальные индикаторы,90,Кемеровская область,73,Среднедушевой денежный доход населения (руб.),2003-04-01T00:00:00,4149.0000
Table10,Социальные индикаторы,90,Кемеровская область,73,Среднедушевой денежный доход населения (руб.),2003-07-01T00:00:00,4396.0000
Table10,Социальные индикаторы,90,Кемеровская область,73,Среднедушевой денежный доход населения (руб.),2003-10-01T00:00:00,4574.0000
Table10,Социальные индикаторы,90,Кемеровская область,73,Среднедушевой денежный доход населения (руб.),2004-01-01T00:00:00,4795.0000
Table10,Социальные индикаторы,90,Кемеровская область,73,Среднедушевой денежный доход населения (руб.),2004-04-01T00:00:00,5282.0000
Table10,Социальные индикаторы,90,Кемеровская область,73,Среднедушевой денежный доход населения (руб.),2004-07-01T00:00:00,5533.0000
Table10,Социальные индикаторы,90,Кемеровская область,73,Среднедушевой денежный доход населения (руб.),2004-10-01T00:00:00,5742.0000
Table10,Социальные индикаторы,90,Кемеровская область,73,Среднедушевой денежный доход населения (руб.),2005-01-01T00:00:00,6058.0000
Table10,Социальные индикаторы,90,Кемеровская область,73,Среднедушевой денежный доход населения (руб.),2005-04-01T00:00:00,6501.0000
Table10,Социальные индикаторы,90,Кемеровская область,73,Среднедушевой денежный доход населения (руб.),2005-07-01T00:00:00,6929.0000
Table10,Социальные индикаторы,90,Кемеровская область,73,Среднедушевой денежный доход населения (руб.),2005-10-01T00:00:00,7190.0000
Table10,Социальные индикаторы,90,Кемеровская область,73,Среднедушевой денежный доход населения (руб.),2006-01-01T00:00:00,7680.0000
Table10,Социальные индикаторы,90,Кемеровская область,73,Среднедушевой денежный доход населения (руб.),2006-04-01T00:00:00,7866.0000
Table10,Социальные индикаторы,26,Кировская область,73,Среднедушевой денежный доход населения (руб.),2001-01-01T00:00:00,1155.0000
Table10,Социальные индикаторы,26,Кировская область,73,Среднедушевой денежный доход населения (руб.),2001-04-01T00:00:00,1239.0000
Table10,Социальные индикаторы,26,Кировская область,73,Среднедушевой денежный доход населения (руб.),2001-07-01T00:00:00,1327.0000
Table10,Социальные индикаторы,26,Кировская область,73,Среднедушевой денежный доход населения (руб.),2001-10-01T00:00:00,1371.0000
Table10,Социальные индикаторы,26,Кировская область,73,Среднедушевой денежный доход населения (руб.),2002-01-01T00:00:00,1465.0000
Table10,Социальные индикаторы,26,Кировская область,73,Среднедушевой денежный доход населения (руб.),2002-04-01T00:00:00,1621.0000
Table10,Социальные индикаторы,26,Кировская область,73,Среднедушевой денежный доход населения (руб.),2002-07-01T00:00:00,1804.0000
Table10,Социальные индикаторы,26,Кировская область,73,Среднедушевой денежный доход населения (руб.),2002-10-01T00:00:00,1892.2000
Table10,Социальные индикаторы,26,Кировская область,73,Среднедушевой денежный доход населения (руб.),2003-01-01T00:00:00,2402.4000
Table10,Социальные индикаторы,26,Кировская область,73,Среднедушевой денежный доход населения (руб.),2003-04-01T00:00:00,2564.2000
Table10,Социальные индикаторы,26,Кировская область,73,Среднедушевой денежный доход населения (руб.),2003-07-01T00:00:00,2706.9000
Table10,Социальные индикаторы,26,Кировская область,73,Среднедушевой денежный доход населения (руб.),2003-10-01T00:00:00,2852.2000
Table10,Социальные индикаторы,26,Кировская область,73,Среднедушевой денежный доход населения (руб.),2004-01-01T00:00:00,2989.9000
Table10,Социальные индикаторы,26,Кировская область,73,Среднедушевой денежный доход населения (руб.),2004-04-01T00:00:00,3185.8000
Table10,Социальные индикаторы,26,Кировская область,73,Среднедушевой денежный доход населения (руб.),2004-07-01T00:00:00,3357.9000
Table10,Социальные индикаторы,26,Кировская область,73,Среднедушевой денежный доход населения (руб.),2004-10-01T00:00:00,3482.0000
Table10,Социальные индикаторы,26,Кировская область,73,Среднедушевой денежный доход населения (руб.),2005-01-01T00:00:00,3682.6000
Table10,Социальные индикаторы,26,Кировская область,73,Среднедушевой денежный доход населения (руб.),2005-04-01T00:00:00,3687.5000
Table10,Социальные индикаторы,26,Кировская область,73,Среднедушевой денежный доход населения (руб.),2005-07-01T00:00:00,3963.5000
Table10,Социальные индикаторы,26,Кировская область,73,Среднедушевой денежный доход населения (руб.),2005-10-01T00:00:00,4173.3000
Table10,Социальные индикаторы,26,Кировская область,73,Среднедушевой денежный доход населения (руб.),2006-01-01T00:00:00,4457.9000
Table10,Социальные индикаторы,26,Кировская область,73,Среднедушевой денежный доход населения (руб.),2006-04-01T00:00:00,4421.6000
Table10,Социальные индикаторы,18,Костромская область,73,Среднедушевой денежный доход населения (руб.),2001-01-01T00:00:00,1006.1000
Table10,Социальные индикаторы,18,Костромская область,73,Среднедушевой денежный доход населения (руб.),2001-04-01T00:00:00,1236.4000
Table10,Социальные индикаторы,18,Костромская область,73,Среднедушевой денежный доход населения (руб.),2001-07-01T00:00:00,1310.0000
Table10,Социальные индикаторы,18,Костромская область,73,Среднедушевой денежный доход населения (руб.),2001-10-01T00:00:00,1356.3000
Table10,Социальные индикаторы,18,Костромская область,73,Среднедушевой денежный доход населения (руб.),2002-01-01T00:00:00,1460.1000
Table10,Социальные индикаторы,18,Костромская область,73,Среднедушевой денежный доход населения (руб.),2002-04-01T00:00:00,1652.4000
Table10,Социальные индикаторы,18,Костромская область,73,Среднедушевой денежный доход населения (руб.),2002-07-01T00:00:00,1788.7100
Table10,Социальные индикаторы,18,Костромская область,73,Среднедушевой денежный доход населения (руб.),2002-10-01T00:00:00,2301.2000
Table10,Социальные индикаторы,18,Костромская область,73,Среднедушевой денежный доход населения (руб.),2003-01-01T00:00:00,2385.3000
Table10,Социальные индикаторы,18,Костромская область,73,Среднедушевой денежный доход населения (руб.),2003-04-01T00:00:00,2513.4000
Table10,Социальные индикаторы,18,Костромская область,73,Среднедушевой денежный доход населения (руб.),2003-07-01T00:00:00,2892.8000
Table10,Социальные индикаторы,18,Костромская область,73,Среднедушевой денежный доход населения (руб.),2003-10-01T00:00:00,2867.4000
Table10,Социальные индикаторы,18,Костромская область,73,Среднедушевой денежный доход населения (руб.),2004-01-01T00:00:00,3747.1000
Table10,Социальные индикаторы,18,Костромская область,73,Среднедушевой денежный доход населения (руб.),2004-04-01T00:00:00,3259.4000
Table10,Социальные индикаторы,18,Костромская область,73,Среднедушевой денежный доход населения (руб.),2004-07-01T00:00:00,3665.1000
Table10,Социальные индикаторы,18,Костромская область,73,Среднедушевой денежный доход населения (руб.),2004-10-01T00:00:00,3856.6000
Table10,Социальные индикаторы,18,Костромская область,73,Среднедушевой денежный доход населения (руб.),2005-01-01T00:00:00,5280.6000
Table10,Социальные индикаторы,18,Костромская область,73,Среднедушевой денежный доход населения (руб.),2005-04-01T00:00:00,4383.4000
Table10,Социальные индикаторы,18,Костромская область,73,Среднедушевой денежный доход населения (руб.),2005-07-01T00:00:00,4504.5000
Table10,Социальные индикаторы,18,Костромская область,73,Среднедушевой денежный доход населения (руб.),2005-10-01T00:00:00,4987.3000
Table10,Социальные индикаторы,18,Костромская область,73,Среднедушевой денежный доход населения (руб.),2006-01-01T00:00:00,6989.4000
Table10,Социальные индикаторы,18,Костромская область,73,Среднедушевой денежный доход населения (руб.),2006-04-01T00:00:00,5512.4000
Table10,Социальные индикаторы,66,Краснодарский край,73,Среднедушевой денежный доход населения (руб.),2001-01-01T00:00:00,1947.0000
Table10,Социальные индикаторы,66,Краснодарский край,73,Среднедушевой денежный доход населения (руб.),2001-04-01T00:00:00,1459.0000
Table10,Социальные индикаторы,66,Краснодарский край,73,Среднедушевой денежный доход населения (руб.),2001-07-01T00:00:00,1752.0000
Table10,Социальные индикаторы,66,Краснодарский край,73,Среднедушевой денежный доход населения (руб.),2001-10-01T00:00:00,2333.0000
Table10,Социальные индикаторы,66,Краснодарский край,73,Среднедушевой денежный доход населения (руб.),2002-01-01T00:00:00,2409.7000
Table10,Социальные индикаторы,66,Краснодарский край,73,Среднедушевой денежный доход населения (руб.),2002-04-01T00:00:00,1682.0000
Table10,Социальные индикаторы,66,Краснодарский край,73,Среднедушевой денежный доход населения (руб.),2002-07-01T00:00:00,2054.0000
Table10,Социальные индикаторы,66,Краснодарский край,73,Среднедушевой денежный доход населения (руб.),2002-10-01T00:00:00,2507.0000
Table10,Социальные индикаторы,66,Краснодарский край,73,Среднедушевой денежный доход населения (руб.),2003-01-01T00:00:00,2762.0000
Table10,Социальные индикаторы,66,Краснодарский край,73,Среднедушевой денежный доход населения (руб.),2003-04-01T00:00:00,2953.0000
Table10,Социальные индикаторы,66,Краснодарский край,73,Среднедушевой денежный доход населения (руб.),2003-07-01T00:00:00,3149.0000
Table10,Социальные индикаторы,66,Краснодарский край,73,Среднедушевой денежный доход населения (руб.),2003-10-01T00:00:00,3324.0000
Table10,Социальные индикаторы,66,Краснодарский край,73,Среднедушевой денежный доход населения (руб.),2004-01-01T00:00:00,3592.4000
Table10,Социальные индикаторы,66,Краснодарский край,73,Среднедушевой денежный доход населения (руб.),2004-04-01T00:00:00,3624.0000
Table10,Социальные индикаторы,66,Краснодарский край,73,Среднедушевой денежный доход населения (руб.),2004-07-01T00:00:00,3711.0000
Table10,Социальные индикаторы,66,Краснодарский край,73,Среднедушевой денежный доход населения (руб.),2004-10-01T00:00:00,3792.0000
Table10,Социальные индикаторы,66,Краснодарский край,73,Среднедушевой денежный доход населения (руб.),2005-01-01T00:00:00,4079.1000
Table10,Социальные индикаторы,66,Краснодарский край,73,Среднедушевой денежный доход населения (руб.),2005-04-01T00:00:00,4412.0000
Table10,Социальные индикаторы,66,Краснодарский край,73,Среднедушевой денежный доход населения (руб.),2005-07-01T00:00:00,4714.0000
Table10,Социальные индикаторы,66,Краснодарский край,73,Среднедушевой денежный доход населения (руб.),2005-10-01T00:00:00,4961.7000
Table10,Социальные индикаторы,66,Краснодарский край,73,Среднедушевой денежный доход населения (руб.),2006-01-01T00:00:00,5358.7000
Table10,Социальные индикаторы,66,Краснодарский край,73,Среднедушевой денежный доход населения (руб.),2006-04-01T00:00:00,5340.0000
Table10,Социальные индикаторы,13,Красноярский край,73,Среднедушевой денежный доход населения (руб.),2001-01-01T00:00:00,2293.0000
Table10,Социальные индикаторы,13,Красноярский край,73,Среднедушевой денежный доход населения (руб.),2001-04-01T00:00:00,2340.0000
Table10,Социальные индикаторы,13,Красноярский край,73,Среднедушевой денежный доход населения (руб.),2001-07-01T00:00:00,2626.0000
Table10,Социальные индикаторы,13,Красноярский край,73,Среднедушевой денежный доход населения (руб.),2001-10-01T00:00:00,2849.0000
Table10,Социальные индикаторы,13,Красноярский край,73,Среднедушевой денежный доход населения (руб.),2002-01-01T00:00:00,4020.0000
Table10,Социальные индикаторы,13,Красноярский край,73,Среднедушевой денежный доход населения (руб.),2002-04-01T00:00:00,3343.0000
Table10,Социальные индикаторы,13,Красноярский край,73,Среднедушевой денежный доход населения (руб.),2002-07-01T00:00:00,3701.9000
Table10,Социальные индикаторы,13,Красноярский край,73,Среднедушевой денежный доход населения (руб.),2002-10-01T00:00:00,3512.3000
Table10,Социальные индикаторы,13,Красноярский край,73,Среднедушевой денежный доход населения (руб.),2003-01-01T00:00:00,4273.7000
Table10,Социальные индикаторы,13,Красноярский край,73,Среднедушевой денежный доход населения (руб.),2003-04-01T00:00:00,4556.0000
Table10,Социальные индикаторы,13,Красноярский край,73,Среднедушевой денежный доход населения (руб.),2003-07-01T00:00:00,4989.5000
Table10,Социальные индикаторы,13,Красноярский край,73,Среднедушевой денежный доход населения (руб.),2003-10-01T00:00:00,5120.0000
Table10,Социальные индикаторы,13,Красноярский край,73,Среднедушевой денежный доход населения (руб.),2004-01-01T00:00:00,5415.0000
Table10,Социальные индикаторы,13,Красноярский край,73,Среднедушевой денежный доход населения (руб.),2004-04-01T00:00:00,5486.3600
Table10,Социальные индикаторы,13,Красноярский край,73,Среднедушевой денежный доход населения (руб.),2004-07-01T00:00:00,5868.7300
Table10,Социальные индикаторы,13,Красноярский край,73,Среднедушевой денежный доход населения (руб.),2004-10-01T00:00:00,6066.0000
Table10,Социальные индикаторы,13,Красноярский край,73,Среднедушевой денежный доход населения (руб.),2005-01-01T00:00:00,6511.0000
Table10,Социальные индикаторы,13,Красноярский край,73,Среднедушевой денежный доход населения (руб.),2005-04-01T00:00:00,7151.6000
Table10,Социальные индикаторы,13,Красноярский край,73,Среднедушевой денежный доход населения (руб.),2005-07-01T00:00:00,7717.5000
Table10,Социальные индикаторы,13,Красноярский край,73,Среднедушевой денежный доход населения (руб.),2005-10-01T00:00:00,7248.5000
Table10,Социальные индикаторы,13,Красноярский край,73,Среднедушевой денежный доход населения (руб.),2006-01-01T00:00:00,7528.0000
Table10,Социальные индикаторы,13,Красноярский край,73,Среднедушевой денежный доход населения (руб.),2006-04-01T00:00:00,7563.1000
Table10,Социальные индикаторы,8,Курганская область,73,Среднедушевой денежный доход населения (руб.),2001-01-01T00:00:00,1457.0000
Table10,Социальные индикаторы,8,Курганская область,73,Среднедушевой денежный доход населения (руб.),2001-04-01T00:00:00,1366.7000
Table10,Социальные индикаторы,8,Курганская область,73,Среднедушевой денежный доход населения (руб.),2001-07-01T00:00:00,1472.0000
Table10,Социальные индикаторы,8,Курганская область,73,Среднедушевой денежный доход населения (руб.),2001-10-01T00:00:00,1505.0000
Table10,Социальные индикаторы,8,Курганская область,73,Среднедушевой денежный доход населения (руб.),2002-01-01T00:00:00,1573.0000
Table10,Социальные индикаторы,8,Курганская область,73,Среднедушевой денежный доход населения (руб.),2002-04-01T00:00:00,1773.0000
Table10,Социальные индикаторы,8,Курганская область,73,Среднедушевой денежный доход населения (руб.),2002-07-01T00:00:00,1895.0000
Table10,Социальные индикаторы,8,Курганская область,73,Среднедушевой денежный доход населения (руб.),2002-10-01T00:00:00,1952.0000
Table10,Социальные индикаторы,8,Курганская область,73,Среднедушевой денежный доход населения (руб.),2003-01-01T00:00:00,2280.0000
Table10,Социальные индикаторы,8,Курганская область,73,Среднедушевой денежный доход населения (руб.),2003-04-01T00:00:00,2387.0000
Table10,Социальные индикаторы,8,Курганская область,73,Среднедушевой денежный доход населения (руб.),2003-07-01T00:00:00,2603.0000
Table10,Социальные индикаторы,8,Курганская область,73,Среднедушевой денежный доход населения (руб.),2003-10-01T00:00:00,2710.0000
Table10,Социальные индикаторы,8,Курганская область,73,Среднедушевой денежный доход населения (руб.),2004-01-01T00:00:00,4140.0000
Table10,Социальные индикаторы,8,Курганская область,73,Среднедушевой денежный доход населения (руб.),2004-04-01T00:00:00,3203.0000
Table10,Социальные индикаторы,8,Курганская область,73,Среднедушевой денежный доход населения (руб.),2004-07-01T00:00:00,3261.0000
Table10,Социальные индикаторы,8,Курганская область,73,Среднедушевой денежный доход населения (руб.),2004-10-01T00:00:00,3509.0000
Table10,Социальные индикаторы,8,Курганская область,73,Среднедушевой денежный доход населения (руб.),2005-01-01T00:00:00,3710.0000
Table10,Социальные индикаторы,8,Курганская область,73,Среднедушевой денежный доход населения (руб.),2005-04-01T00:00:00,3673.0000
Table10,Социальные индикаторы,8,Курганская область,73,Среднедушевой денежный доход населения (руб.),2005-07-01T00:00:00,4020.0000
Table10,Социальные индикаторы,8,Курганская область,73,Среднедушевой денежный доход населения (руб.),2005-10-01T00:00:00,4195.0000
Table10,Социальные индикаторы,8,Курганская область,73,Среднедушевой денежный доход населения (руб.),2006-01-01T00:00:00,4521.2000
Table10,Социальные индикаторы,8,Курганская область,73,Среднедушевой денежный доход населения (руб.),2006-04-01T00:00:00,4826.8000
Table10,Социальные индикаторы,47,Курская область,73,Среднедушевой денежный доход населения (руб.),2001-01-01T00:00:00,1252.6000
Table10,Социальные индикаторы,47,Курская область,73,Среднедушевой денежный доход населения (руб.),2001-04-01T00:00:00,1368.2000
Table10,Социальные индикаторы,47,Курская область,73,Среднедушевой денежный доход населения (руб.),2001-07-01T00:00:00,1476.4000
Table10,Социальные индикаторы,47,Курская область,73,Среднедушевой денежный доход населения (руб.),2001-10-01T00:00:00,1556.8000
Table10,Социальные индикаторы,47,Курская область,73,Среднедушевой денежный доход населения (руб.),2002-01-01T00:00:00,1664.5000
Table10,Социальные индикаторы,47,Курская область,73,Среднедушевой денежный доход населения (руб.),2002-04-01T00:00:00,1821.1000
Table10,Социальные индикаторы,47,Курская область,73,Среднедушевой денежный доход населения (руб.),2002-07-01T00:00:00,1924.2000
Table10,Социальные индикаторы,47,Курская область,73,Среднедушевой денежный доход населения (руб.),2002-10-01T00:00:00,2042.9000
Table10,Социальные индикаторы,47,Курская область,73,Среднедушевой денежный доход населения (руб.),2003-01-01T00:00:00,2518.1000
Table10,Социальные индикаторы,47,Курская область,73,Среднедушевой денежный доход населения (руб.),2003-04-01T00:00:00,2687.2000
Table10,Социальные индикаторы,47,Курская область,73,Среднедушевой денежный доход населения (руб.),2003-07-01T00:00:00,3002.7000
Table10,Социальные индикаторы,47,Курская область,73,Среднедушевой денежный доход населения (руб.),2003-10-01T00:00:00,3115.5000
Table10,Социальные индикаторы,47,Курская область,73,Среднедушевой денежный доход населения (руб.),2004-01-01T00:00:00,3295.3000
Table10,Социальные индикаторы,47,Курская область,73,Среднедушевой денежный доход населения (руб.),2004-04-01T00:00:00,3733.1000
Table10,Социальные индикаторы,47,Курская область,73,Среднедушевой денежный доход населения (руб.),2004-07-01T00:00:00,3977.2000
Table10,Социальные индикаторы,47,Курская область,73,Среднедушевой денежный доход населения (руб.),2004-10-01T00:00:00,4102.1000
Table10,Социальные индикаторы,47,Курская область,73,Среднедушевой денежный доход населения (руб.),2005-01-01T00:00:00,4353.6000
Table10,Социальные индикаторы,47,Курская область,73,Среднедушевой денежный доход населения (руб.),2005-04-01T00:00:00,4330.3000
Table10,Социальные индикаторы,47,Курская область,73,Среднедушевой денежный доход населения (руб.),2005-07-01T00:00:00,4676.6000
Table10,Социальные индикаторы,47,Курская область,73,Среднедушевой денежный доход населения (руб.),2005-10-01T00:00:00,4861.2000
Table10,Социальные индикаторы,47,Курская область,73,Среднедушевой денежный доход населения (руб.),2006-01-01T00:00:00,5145.6000
Table10,Социальные индикаторы,47,Курская область,73,Среднедушевой денежный доход населения (руб.),2006-04-01T00:00:00,5330.4000
Table10,Социальные индикаторы,53,Ленинградская область,73,Среднедушевой денежный доход населения (руб.),2001-01-01T00:00:00,1794.0000
Table10,Социальные индикаторы,53,Ленинградская область,73,Среднедушевой денежный доход населения (руб.),2001-04-01T00:00:00,1544.0000
Table10,Социальные индикаторы,53,Ленинградская область,73,Среднедушевой денежный доход населения (руб.),2001-07-01T00:00:00,1772.0000
Table10,Социальные индикаторы,53,Ленинградская область,73,Среднедушевой денежный доход населения (руб.),2001-10-01T00:00:00,1731.0000
Table10,Социальные индикаторы,53,Ленинградская область,73,Среднедушевой денежный доход населения (руб.),2002-01-01T00:00:00,2404.0000
Table10,Социальные индикаторы,53,Ленинградская область,73,Среднедушевой денежный доход населения (руб.),2002-04-01T00:00:00,2054.0000
Table10,Социальные индикаторы,53,Ленинградская область,73,Среднедушевой денежный доход населения (руб.),2002-07-01T00:00:00,2208.0000
Table10,Социальные индикаторы,53,Ленинградская область,73,Среднедушевой денежный доход населения (руб.),2002-10-01T00:00:00,2363.0000
Table10,Социальные индикаторы,53,Ленинградская область,73,Среднедушевой денежный доход населения (руб.),2003-01-01T00:00:00,3100.0000
Table10,Социальные индикаторы,53,Ленинградская область,73,Среднедушевой денежный доход населения (руб.),2003-04-01T00:00:00,2706.0000
Table10,Социальные индикаторы,53,Ленинградская область,73,Среднедушевой денежный доход населения (руб.),2003-07-01T00:00:00,3086.0000
Table10,Социальные индикаторы,53,Ленинградская область,73,Среднедушевой денежный доход населения (руб.),2003-10-01T00:00:00,3087.0000
Table10,Социальные индикаторы,53,Ленинградская область,73,Среднедушевой денежный доход населения (руб.),2004-01-01T00:00:00,4096.0000
Table10,Социальные индикаторы,53,Ленинградская область,73,Среднедушевой денежный доход населения (руб.),2004-04-01T00:00:00,3461.0000
Table10,Социальные индикаторы,53,Ленинградская область,73,Среднедушевой денежный доход населения (руб.),2004-07-01T00:00:00,3747.0000
Table10,Социальные индикаторы,53,Ленинградская область,73,Среднедушевой денежный доход населения (руб.),2004-10-01T00:00:00,3779.0000
